Reactor,Feed1,Feed2,Time,ProdParafPer,ProdEBPer,Admixture,BenzeneConv,Selectivity,t1,t2,t3,t4,t5,t6,PresDrop
2,5.3,160,6582.00,0.03,12.81,1.36,13.58,94.33,13.9,13.1,13.5,11.6,11.3,9.5,2.16
2,5.3,160,6590.00,0.03,12.11,1.24,12.84,94.31,13.7,13.2,14.3,12.3,11.6,9.6,2.18
2,5.3,160,6598.00,0.03,13.01,1.39,13.84,94.00,14.3,13.7,13.8,12.1,11.5,9.3,2.23
2,5.3,160,6606.00,0.02,12.8,1.37,13.66,93.70,14,13.1,13.8,11.8,11.6,9.3,2.22
2,5.3,160,6614.00,0.03,12.73,1.35,13.57,93.81,14,13.3,14.2,12,11.3,9.5,2.16
2,5.3,160,6622.00,0.03,10.9,0.75,11.43,95.36,13.8,13,13.8,11.8,11.2,9.5,2.2
2,5.3,160,6630.00,0.03,11.32,1.17,11.96,94.65,13.6,13.2,13.8,11.8,11.1,9.6,2.17
2,5.3,160,6638.00,0.02,11.63,1.2,12.3,94.55,13.6,13.1,14,11.9,11.1,9.5,2.19
2,5.3,160,6646.00,0.03,11.82,1.24,12.48,94.71,13.6,13,13.8,12,11,9.6,2.18
2,5.3,160,6654.00,0.02,13.74,1.43,14.64,93.85,13.7,12.9,13.2,11.8,10.9,9.1,2.2
2,5.3,160,6662.00,0.02,12.43,1.34,13.26,93.74,13.6,13,13.4,11.8,11.3,9.3,2.19
2,5.3,160,6670.00,0.02,11.97,1.23,12.7,94.25,13.9,13,13.9,12,11.1,12.3,2.2
2,5.3,160,6678.00,0.02,12.04,1.25,12.77,94.28,13.9,13.1,13.8,12.1,10.9,9.5,2.2
2,5.3,160,6686.00,0.02,13.58,1.45,14.49,93.72,14,13.1,14,11.8,11.1,9.3,2.2
2,5.3,160,6694.00,0.03,12.29,1.3,13.07,94.03,13.9,13.2,13.8,12.3,11,9.2,2.18
2,5.3,162,6702.00,0.02,12.27,1.31,13.01,94.31,13.9,13.1,13.7,12.2,11.4,9.6,2.19
2,5.3,162,6710.00,0.03,12.55,1.37,13.33,94.15,14.2,13.3,13.8,12.2,11.3,9.3,2.18
2,5.3,162,6718.00,0.03,12.52,1.41,13.38,93.57,14.5,13.6,14.2,12.7,11.6,9.5,2.19
2,5.3,162,6726.00,0.03,12.36,1.35,13.11,94.28,14.4,13.5,14.3,12.6,11.5,9.6,2.19
2,5.3,162,6734.00,0.03,12.3,1.37,13.12,93.75,14,13.4,14,12.2,11.4,9.5,2.2
2,5.3,162,6742.00,0.02,13.64,1.48,14.59,93.49,14.1,13.6,14.4,11.9,11,9.5,2.19
2,5.3,162,6750.00,0.03,12.91,1.35,13.7,94.23,14.3,13.3,13.3,15,11.4,9.2,2.21
2,5.3,162,6758.00,0.03,14.11,1.54,15.1,93.44,14.1,13.5,13.9,12,11.5,9.3,2.21
2,5.3,162,6766.00,0.03,13.34,1.45,14.13,94.41,13.7,13.1,13.8,12.2,11.2,9.3,2.21
2,5.3,162,6774.00,0.03,13.24,1.48,14.13,93.70,13.8,13,13.6,12.3,11.2,9.4,2.19
2,5.3,162,6782.00,0.03,12.4,1.35,13.19,94.01,14.3,13.5,14,12.4,11.1,9.4,2.21
2,5.3,162,6790.00,0.03,13.11,1.48,14.05,93.31,14,13.5,13.8,12.4,11.1,9.5,2.21
2,5.3,162,6798.00,0.03,13.35,1.41,14.2,94.01,14.1,13.7,14.3,12.3,11.1,9.5,2.23
2,5.3,162,6806.00,0.02,12.67,1.31,13.4,94.55,14.4,13.6,14.2,12,11.3,9.3,2.22
2,5.3,162,6814.00,0.03,12.73,1.28,13.4,95.00,13.8,13.3,14,11.9,10.8,9.5,2.22
2,5.3,162,6822.00,0.03,12.27,1.24,12.75,96.24,13.9,14.6,15.7,14.1,12,9.8,2.26
2,5.8,162,6830.00,0.04,12.87,1.32,13.78,93.40,15,15.4,16.1,13.7,11.3,9.5,2.23
2,5.8,162,6838.00,0.04,12.99,1.34,13.72,94.68,14.9,14.7,14.9,13.5,11.4,9.3,2.24
2,5.8,162,6846.00,0.03,13.3,1.33,14.22,93.53,14.8,14.8,15,13.7,11.3,9.3,2.22
2,5.8,162,6854.00,0.04,12.54,1.24,13.39,93.65,14.8,14.9,14.9,13.5,11.3,9.5,2.24
2,5.8,162,6862.00,0.03,11.96,1.11,12.7,94.17,14.7,15,15.3,13.4,11.3,9.3,2.25
2,5.8,162,6870.00,0.04,10.96,1,11.64,94.16,14.9,14.5,14.5,13.1,11,9.7,2.24
2,5.8,162,6878.00,0.04,13.33,1.32,14.29,93.28,15,15,15.5,13.2,11.1,9.4,2.24
2,5.8,162,6886.00,0.04,12.25,1.15,13.02,94.09,14.9,15.3,15.4,13.7,11.3,9.4,2.24
2,5.8,162,6894.00,0.04,12.17,1.08,12.9,94.34,15.2,15.2,15.2,13.6,11.4,9.3,2.24
2,5.8,162,6902.00,0.04,12.32,1.13,13.08,94.19,15.1,15.2,15.3,13.4,11.3,9.5,2.23
2,5.8,162,6910.00,0.04,14.01,1.39,15.1,92.78,15.1,15.1,14.6,12.8,11.1,9.3,2.25
2,5.8,162,6918.00,0.04,12.45,1.16,13.24,94.03,15.1,15.2,14.6,12.7,11.1,9.3,2.25
2,5.8,162,6926.00,0.04,12.09,1.16,12.84,94.16,14.8,15.2,14.7,12.8,11.4,9.4,2.22
2,5.8,162,6934.00,0.03,13.26,1.27,14.1,94.04,14.6,14.9,14.7,12.7,11.4,9.3,2.22
2,5.8,162,6942.00,0.03,14.07,1.37,15.15,92.87,14.6,15,14.5,12.5,10.9,9.3,2.23
2,5.8,162,6950.00,0.02,12.02,1.07,12.76,94.20,14.9,15,14.7,12.7,11.2,9.3,2.24
2,5.8,162,6958.00,0.03,13.35,1.26,14.3,93.36,14.1,13.3,13,11.3,10.1,8.9,2.2
2,5.4,162,6966.00,0.03,11.13,0.96,11.76,94.64,14.1,14.3,13.8,11.9,10.9,9,2.22
2,5.4,162,6974.00,0.03,11.07,1.05,11.57,95.68,14,14.3,13.7,11.4,10.8,9,2.23
2,5.4,162,6982.00,0.03,11.35,1.06,11.78,96.35,14.3,14.8,14.1,12.6,10.8,9.1,2.21
2,5.4,162,6990.00,0.03,12.3,1.19,12.94,95.05,14.1,14.8,14.5,13,11,9.2,2.2
2,5.4,162,6998.00,0.03,11.27,1.12,11.85,95.11,14,14.9,14.7,12.7,11.4,9.4,2.21
2,5.4,162,7006.00,0.03,11.71,1.21,12.39,94.51,13.2,14,14.4,12.7,10.9,9.5,2.2
2,5.4,162,7014.00,0.03,10.97,1.07,11.53,95.14,13,13.8,14.6,12.8,10.9,9.7,2.21
2,5.4,162,7022.00,0.02,11,1.05,11.51,95.57,13.3,14.2,14.2,12.6,10.9,9.4,2.2
2,5.4,162,7030.00,0.03,11.27,1.03,11.74,96.00,13.6,13.7,14.3,12.5,10.9,9.5,2.2
2,5.4,162,7038.00,0.03,10.59,0.96,10.98,96.45,13.6,13.8,14.2,12.5,10.6,9.5,2.2
2,5.4,162,7046.00,0.02,11.94,1.15,12.55,95.14,13.7,13.4,14.1,12.3,11,9.4,2.21
2,5.4,162,7054.00,0.03,12.58,1.27,13.07,96.25,13.4,13.4,14.4,12.8,11.1,9.3,2.21
2,5.4,162,7062.00,0.03,10.04,0.91,10.31,97.38,13.5,13.6,14.6,12.5,11.1,9.3,2.26
2,5.4,162,7070.00,0.02,12.34,1.27,12.93,95.44,13.8,13.9,14.3,12.7,11,9.3,2.24
2,5.4,162,7078.00,0.03,11.2,1.22,11.71,95.64,13.8,13.8,14.2,12.6,11.2,9.4,2.23
2,5.4,162,7086.00,0.03,11.83,1.23,12.42,95.25,13.7,14.3,14,12.8,11,9.4,2.22
2,5.4,162,7094.00,0.03,11.23,1.2,11.76,95.49,14.8,14.8,14.5,12.9,10.9,9.4,2.2
2,5.4,162,7102.00,0.04,12.04,1.15,12.24,98.37,14.4,14.6,14.1,12.2,11,9.8,2.22
2,5.4,162,7110.00,0.04,12.56,1.28,13.04,96.32,14.4,14.6,14.1,12,11.1,9.3,2.22
2,5.4,162,7118.00,0.04,11.41,1.15,12.66,90.13,14.2,14.2,14.1,12,11.3,9.5,2.21
2,5.4,162,7126.00,0.05,11.67,1.17,11.9,98.07,14.2,14.1,14.3,11.9,11.2,9.4,2.23
2,5.4,162,7134.00,0.06,11.75,1.21,11.88,98.91,14,14.4,13.5,12,10.9,9.4,2.22
2,5.4,162,7142.00,0.05,12.7,1.33,13.3,95.49,14.1,14.1,13.5,12,11,9.5,2.24
2,2.65,157.5,7150.00,0.04,7.63,0.61,7.81,97.70,7.5,8.3,5.5,3,7.1,8,1.7
2,2.65,157.5,7158.00,0.13,6.66,0.63,6.76,98.52,7.2,8.9,5.9,3.3,7.3,8,1.7
2,2.65,157.5,7166.00,0.13,6.04,0.56,6.14,98.37,6.9,7.6,5.9,3.4,6.5,7.6,1.74
2,2.65,157.2,7174.00,0.09,6.67,0.62,6.79,98.23,7.2,7.5,5.8,3.4,6.8,7.5,1.73
2,2.62,157.2,7182.00,0.09,6.48,0.56,6.55,98.93,9,9.2,10.7,9.1,9.8,9.7,1.77
2,4.1,157.2,7190.00,0.08,8.44,0.71,8.57,98.48,10,10.5,13.1,11.7,11.6,10.2,1.85
2,6.1,160,7198.00,0.1,13.79,1.42,14.57,94.65,18.2,17.4,18.1,16.4,13.8,11.1,1.89
2,6.3,160,7206.00,0.08,14.1,1.54,14.78,95.40,18.3,16.9,18.7,16.4,14.5,11.4,1.96
2,6.3,160,7214.00,0.07,15.07,1.68,16.09,93.66,17.8,17.1,17.9,15.4,12.5,9.9,2.19
2,6.3,160,7222.00,0.06,15.44,1.76,16.68,92.57,16.9,16.3,17,14.7,14.2,10.3,2.19
2,6.3,160,7230.00,0.06,14.64,1.69,15.75,92.95,16.8,16.4,16.8,14.8,14.1,10.2,2.2
2,6.3,160,7238.00,0.05,14.95,1.67,16.09,92.91,16.9,16.3,17,14.2,14.2,10.4,2.2
2,6.3,160,7246.00,0.06,14.62,1.6,15.69,93.18,16.8,16.4,16.6,14.5,13.7,10.1,2.21
2,6.3,165,7254.00,0.06,12.49,1.37,13.29,93.98,17.1,16.8,16.5,13.7,12.3,9.1,2.24
2,6.3,165,7262.00,0.06,13.98,1.6,14.98,93.32,17.1,17,16.6,13.9,12.6,9.3,2.26
2,6.3,165,7270.00,0.05,14.15,1.5,15.06,93.96,17,16.4,16.2,13.4,12.5,9.1,2.25
2,6.3,165,7278.00,0.05,13.51,1.47,14.4,93.82,17.2,16.7,16.3,13.1,12.1,8.6,2.23
2,6.3,165,7286.00,0.06,13.46,1.51,14.44,93.21,17.2,16.7,16.3,13.1,12.1,8.6,2.23
2,6.3,165,7294.00,0.06,13.73,1.54,14.77,92.96,17.4,16.7,16.6,12.6,12.4,9.2,2.26
2,6.6,165,7302.00,0.05,15.36,1.81,12.66,121.33,17.5,17.1,16.7,12.5,12.5,9.3,2.25
2,6.6,165,7310.00,0.06,13.48,1.47,14.42,93.48,17.4,17,16.7,13.8,12.6,9.1,2.26
2,6.6,165,7318.00,0.05,13.6,1.6,14.58,93.28,17.6,17.1,16,13.3,12.5,9,2.25
2,6.5,165,7326.00,0.05,13.58,1.58,14.62,92.89,17.5,17.2,16.2,13.4,12.5,9.1,2.27
2,6.4,165,7334.00,0.05,14.57,1.72,15.76,92.45,17.4,16.9,16.3,13.6,12.6,9.2,2.27
2,6.4,165,7342.00,0.48,13.97,1.66,15.04,92.89,11.3,10.5,9.8,7.2,8,6.8,2.19
2,3.5,165,7350.00,0.05,9.32,0.88,10.64,87.59,6.9,7.1,6.5,4.7,6.6,2.8,2.19
2,3.5,165,7358.00,0.05,7,0.63,7.05,99.29,6.7,7,6.2,4.6,6.5,5.7,2.2
2,3,165,7366.00,0.04,7.58,0.67,6.93,109.38,6,6.2,5.1,3.9,6,5.6,2.19
2,3,165,7374.00,0.03,6.67,0.76,7.09,94.08,5.6,5.7,5.5,3.9,5.7,2.5,2.19
2,3,160,7382.00,0.04,6.02,0.64,6.19,97.25,5.7,6.3,5.8,4.3,6.1,5.3,2.11
2,3,160,7390.00,0.03,5.88,0.53,5.93,99.16,5.8,6.1,5.7,4.3,5.7,5.1,2.09
2,3,160,7398.00,0.03,7.13,0.63,7.28,97.94,5.9,6.5,6.2,4.2,6,5.2,2.11
2,3,160,7406.00,0.03,7.28,0.66,7.37,98.78,6.8,7.1,7.8,5.2,6.4,5.7,2.12
2,3.2,160,7414.00,0.03,7.4,0.64,7.44,99.46,7.5,8.3,7.3,4.7,6.4,6.1,2.13
2,3.2,160,7422.00,0.02,8,0.72,8.15,98.16,7.4,7.8,7.1,4.7,6.1,6.3,2.1
2,3.2,160,7430.00,0.02,8.27,0.74,8.5,97.29,7.4,7.9,7.2,5.3,6.2,6.1,2.12
2,3.2,160,7438.00,0.02,11.32,1.14,11.97,94.57,7.5,7.7,7.1,5,6.7,6,2.13
2,3.2,160,7446.00,0.02,7.72,0.73,7.99,96.62,6.3,7.2,7,5,7,7,2.09
2,2.8,160,7454.00,0.02,7.81,0.73,7.98,97.87,4.9,5.6,5.4,3.7,5.5,6.7,2.12
2,2.5,160,7462.00,0.02,6.93,0.71,7.15,96.92,5.3,5.7,5.9,3.4,5.4,5.9,2.15
2,2.5,160,7470.00,0.02,6.65,0.64,6.79,97.94,5.5,6,6,3.8,5.5,6.1,2.12
2,3.2,160,7478.00,0.02,8.21,0.67,8.29,99.03,8.1,8.7,7.2,5.1,6.5,6.3,2.15
2,3.2,160,7486.00,0.02,8.07,0.65,8.06,100.12,7.8,7.7,7.3,5.4,7.1,6.4,2.14
2,3.3,160,7494.00,0.02,7.88,0.66,7.95,99.12,7.7,7.5,7.1,5,7.2,6.7,2.14
2,3.3,160,7502.00,0.03,7.83,0.72,7.97,98.24,8.3,8.5,7.6,5.1,7,5.9,2.15
2,3.5,160,7510.00,0.02,8.05,0.79,8.3,96.99,8.1,8.5,7.8,5.4,7.1,6.1,2.16
2,3.5,160,7518.00,0.03,8.21,0.85,8.53,96.25,8.2,8.5,7.8,5.2,7,6.2,2.16
2,3.5,160,7526.00,0.03,8.58,0.89,8.88,96.62,8.2,8.8,8,5.4,7,6.2,2.16
2,3.5,160,7534.00,0.02,8.93,0.88,9.28,96.23,8.3,8.5,8,5.4,7,6.2,2.16
2,3.5,160,7542.00,0.02,7.84,0.8,8.11,96.67,8.1,8.5,8.3,5.1,7,6.2,2.18
2,3.5,160,7550.00,0.02,8.04,0.79,8.33,96.52,8.3,8.8,7.5,4.7,6.3,6.2,2.16
2,4,160,7558.00,0.02,9.74,0.97,10.23,95.21,13.4,14.3,14.5,12.4,11.1,8.4,2.25
2,7,165,7566.00,0.03,16.4,1.88,17.45,93.98,13.4,14.3,14.5,12.4,11.1,8.4,2.25
2,7,165,7574.00,0.04,14.55,1.64,15.47,94.05,17.4,17.2,16.6,13.7,13.4,10.2,2.38
2,7,165,7582.00,0.05,14.18,1.66,15.23,93.11,17.4,16.8,16.5,14.1,13.8,10.8,2.33
2,7,165,7590.00,0.05,14.57,1.68,15.63,93.22,17.3,17.2,17.3,14.2,13.7,10.6,2.32
2,7,165,7598.00,0.04,16.04,1.88,17.34,92.50,18,17.4,17.5,14.4,13.9,10.5,2.33
2,7,165,7606.00,0.03,16.05,1.8,17.31,92.72,18.1,17.4,17.4,14.5,13.9,10.7,2.32
2,7,165,7614.00,0.03,17.03,2.03,18.53,91.91,17.7,17.2,17.1,14.1,14.1,10.5,2.34
2,7,165,7622.00,0.03,16.98,1.98,18.45,92.03,18.1,17.7,17.5,14.3,14,10.8,2.32
2,7.2,165,7630.00,0.04,14.47,1.63,15.55,93.05,17.8,17.3,17.3,14,14.2,10.6,2.31
2,7.2,165,7638.00,0.05,13.48,1.47,14.37,93.81,18.1,17.5,17.5,14.1,13.9,10.7,2.33
2,7.2,165,7646.00,0.04,15.54,1.77,16.74,92.83,18.2,17.7,17.9,14.2,13.8,10.8,2.32
2,7.2,165,7654.00,0.04,15.8,1.77,16.99,93.00,18,17.8,17.6,14.2,13.9,10.7,2.34
2,7.2,165,7662.00,0.05,13.57,1.49,14.52,93.46,18.2,17.8,17.9,14.5,14,10.5,2.34
2,7.2,165,7670.00,0.03,15.86,1.75,16.68,95.08,17.9,17.8,17.5,14.4,14,10.6,2.36
2,7.2,165,7678.00,0.04,15.14,1.72,16.16,93.69,18.1,17.8,17.7,14.3,14.2,10.3,2.34
2,7.2,165,7686.00,0.03,14.88,1.69,15.95,93.29,12.9,9,11.3,10,12.3,9.1,2.34
2,7.2,165,7694.00,0.02,16.54,1.72,17.6,93.98,17.8,17.2,17.5,14,14.2,11,2.39
2,7.2,165,7702.00,0.02,16.03,1.76,17.24,92.98,18.1,17.4,17.5,13.4,14.2,10.8,2.38
2,7.2,165,7710.00,0.02,15.37,1.71,16.6,92.59,17.9,17.5,17.5,14.1,14.2,11.1,2.37
2,7.2,165,7718.00,0.02,15.86,1.63,16.66,95.20,18,17.3,17.3,13.4,14.3,11.1,2.36
2,7.2,165,7726.00,0.03,15.62,1.79,16.67,93.70,18.1,17.6,17.6,13.4,14.4,11.1,2.38
2,7.2,165,7734.00,0.03,15.23,1.7,16.27,93.61,17.7,17.7,17.5,13.5,14.2,10.9,2.38
2,7.7,168,7742.00,0.02,16.46,1.81,17.85,92.21,18.9,18.5,18.4,15,15.7,11.1,2.41
2,7.8,168,7750.00,0.02,16.49,1.89,18.01,91.56,20,18.7,19,15.3,16.2,11.4,2.47
2,7.8,168,7758.00,0.02,16.49,1.89,18.03,91.46,19.7,18.7,18.7,15,16.1,11.1,2.47
2,7.8,170,7766.00,0.02,14.41,1.54,15.55,92.67,19.6,18.6,18.6,14.9,16.1,11.1,2.51
2,7.9,170,7774.00,0.02,14.75,1.61,15.97,92.36,19.4,18.8,18.6,14.8,15.8,11.4,2.51
2,7.9,170,7782.00,0.02,16.16,1.72,17.41,92.82,19.4,18.4,18.8,15.4,16,11.1,2.51
2,8,170,7790.00,0.02,16.67,1.9,18.19,91.64,19.3,18.6,18.7,15,16.4,11.4,2.53
2,8,170,7798.00,0.01,15.4,1.58,16.64,92.55,19.4,18.5,18.8,15.2,16.3,11.3,2.52
2,8,170,7806.00,0.01,15.5,1.55,18.64,83.15,19.8,18.6,19,15.7,16.3,11.4,2.52
2,8,170,7814.00,0.02,15.38,1.69,16.66,92.32,19.4,19,19,15.5,16.5,11.3,2.52
2,8,170,7822.00,0.02,16.19,1.78,17.59,92.04,19.8,19,19.2,15.2,16.1,11.2,2.52
2,8,170,7830.00,0.02,17.14,1.99,18.75,91.41,19.6,18.8,18.9,15.3,16.5,10.9,2.52
2,7.5,165,7838.00,0.02,16.98,1.87,18.33,92.64,19.3,18.6,18.6,15,15.7,9.5,2.37
2,7.3,165,7846.00,0.03,16.53,1.9,17.52,94.35,18.5,18.2,18.2,14.7,15.9,9,2.33
2,6.5,163,7854.00,0.05,14.63,1.62,15.17,96.44,17.2,17.1,16.5,14,14.3,8.8,2.2
2,6.5,163,7862.00,0.04,15.56,1.78,16.63,93.57,17.4,17,16.6,13.6,13.2,8.6,2.24
2,6.5,163,7870.00,0.05,13.99,1.61,14.86,94.15,17,16.3,16.3,13.3,13.3,8.7,2.23
2,6.5,163,7878.00,0.04,13.81,1.58,14.72,93.82,17,16.7,16.2,12.8,13.2,8.4,2.21
2,6.3,163,7886.00,0.03,14.19,1.59,15.3,92.75,17.1,16.9,16.3,12.6,13.4,8.7,2.22
2,6.3,163,7894.00,0.03,13.71,1.45,14.51,94.49,16.8,16.4,15.5,12.7,13.2,8.8,2.23
2,6.3,163,7902.00,0.02,13.15,1.29,13.86,94.88,17,16.8,16.2,12.6,12.8,8.7,2.22
2,6.3,163,7910.00,0.02,13.18,1.25,13.88,94.96,16.6,16.7,15.9,12.4,13.1,8.7,2.22
2,6.3,163,7918.00,0.02,14.41,1.49,15.29,94.24,17.5,17.2,16.4,13.5,13.2,9.3,2.25
2,6.3,163,7926.00,0.02,13.78,1.41,14.54,94.77,17.3,17.2,17.3,14.2,13.7,10.6,2.32
2,6.3,163,7934.00,0.02,12.85,1.24,13.56,94.76,17,17,16.3,13.4,13.2,8.9,2.2
2,6.3,163,7942.00,0.02,13.82,1.46,14.66,94.27,17.5,17,16.3,13.3,13.1,8.8,2.22
2,6.3,163,7950.00,0.02,15.22,1.6,16.19,94.01,17,16.6,16.2,13,12.8,8.9,2.25
2,6.3,163,7958.00,0.02,13.61,1.34,14.25,95.51,17.7,17,16.2,13.5,13,9.2,2.23
2,6.3,163,7966.00,0.02,13.48,1.36,14.18,95.06,17.3,16.7,16.2,13.3,13,8.9,2.23
2,6.3,163,7974.00,0.02,13.99,1.49,14.93,93.70,17.3,16.6,16.2,13.5,13,8.9,2.24
2,6.3,163,7982.00,0.02,13.8,1.45,14.72,93.75,17.3,17,16.2,13.1,13,9.2,2.23
2,6.3,163,7990.00,0.03,14.12,1.54,15.13,93.32,17.5,16.7,16.3,13.3,13.2,9,2.23
2,6.3,163,7998.00,0.04,13.46,1.41,14.26,94.39,17.8,16.8,16.1,13.3,13.5,9,2.23
2,6.3,163,8006.00,0.03,14.88,1.63,15.96,93.23,17.1,16.9,16,13.3,13,9.1,2.24
2,6.3,163,8014.00,0.03,14.72,1.59,15.74,93.52,15.7,17,17,13.8,13.1,9.1,2.24
2,6.3,163,8022.00,0.02,16.54,1.94,17.94,92.20,17.3,17,16.3,13.2,13,9,2.24
2,6.3,163,8030.00,0.03,14.01,1.49,14.9,94.03,17.4,17,16.5,13.2,12.9,9.2,2.23
2,6.3,163,8038.00,0.03,13.67,1.44,14.52,94.15,17.2,17,16.5,13.3,13,9.1,2.23
2,6.3,163,8046.00,0.03,13.37,1.27,14.08,94.96,18.3,17.9,16.8,13.4,14.5,9.2,2.25
2,6.3,163,8054.00,0.03,14.9,1.79,15.82,94.18,17.7,17.4,16.6,13.9,14.6,9,2.21
2,6.7,163,8062.00,0.03,14.88,1.7,15.65,95.08,18.1,18.3,17.4,14.2,14.2,9.7,2.23
2,7,163,8070.00,0.03,15.98,1.9,16.76,95.35,18.1,18.4,17.6,14.2,14.2,9.7,2.27
2,7.2,165,8078.00,0.02,15.95,1.63,17.35,91.93,18.4,18.8,17.5,14.7,15.5,10.6,2.33
2,7.2,165,8086.00,0.03,14.95,1.68,15.98,93.55,18.9,18.7,17.5,14.6,15.7,10.4,2.32
2,3.5,156,8094.00,0.03,16.57,1.93,17.95,92.31,15.6,16,9.7,5,7.7,9.9,2.02
2,4.7,155,8102.00,0.01,10.56,0.7,10.04,105.18,12.3,11.7,12,10.3,12.1,10.5,2.18
2,4.7,155,8110.00,0.01,11.27,0.77,11.18,100.81,12.2,11.4,11.4,9.4,11.7,10.9,2.19
2,4.7,155,8118.00,0.02,8.63,0.51,8.65,99.77,11.7,10.2,9.8,8,10.3,9.2,2.16
2,4.7,155,8126.00,0.02,8.63,0.51,8.62,100.12,11.7,11.2,11.6,9.8,11.6,8.7,2.19
2,5.7,156,8134.00,0.05,9.17,0.63,9.35,98.07,14.8,14.1,13.5,12,12.9,9.4,2.22
2,5.7,156,8142.00,0.07,8.43,0.52,7.77,108.49,14.8,14.2,14.8,12.2,13.4,9.6,2.21
2,6.3,158,8150.00,0.05,9.53,0.58,9.62,99.06,16.6,15.7,16.2,12.9,14,9.8,2.4
2,6.8,158,8158.00,0.04,11.95,0.85,12.22,97.79,16.6,15.7,16.2,12.9,14,9.8,2.4
2,6.8,160,8166.00,0.04,11.68,0.84,11.78,99.15,16.5,16.2,16.9,13.7,14.6,10.4,2.31
2,6.8,160,8174.00,0.05,12.19,1.02,11.96,101.92,17,16.8,17.1,13.9,15.3,10.5,2.26
2,6.8,160,8182.00,0.05,12.27,1.04,11.45,107.16,16.9,16.8,17.1,13.8,15,10.3,2.28
2,6.8,160,8190.00,0.05,11.07,0.86,10.78,102.69,17.1,16.2,16.6,13.6,15,10.2,2.27
2,6.4,160,8198.00,0.05,11.47,1.28,11.63,98.62,15.7,15,15.8,12.6,14.4,10.4,2.26
2,6.4,160,8206.00,0.06,9.68,0.82,9.78,98.98,16.9,15.6,16.4,13.1,14.2,10.7,2.29
2,6.4,160,8214.00,0.05,10.7,1.02,10.9,98.17,16.9,15.6,16.4,13.1,14.2,10.7,2.29
2,6.4,160,8222.00,0.04,11.63,1.03,11.94,97.40,17.1,16.2,16.6,13.6,15,10.2,2.27
2,6.4,160,8230.00,0.04,11.49,1.02,11.87,96.80,15.4,16.2,16.8,13.5,14.4,10.3,2.26
2,6.4,160,8238.00,0.04,11.35,0.93,11.55,98.27,15.7,15,15.8,12.6,14.4,10.4,2.26
2,6.4,160,8246.00,0.06,11.54,0.97,11.79,97.88,16,15.8,16,13.1,15,10.4,2.22
2,6.4,160,8254.00,0.04,10,0.79,10.09,99.11,16.1,16,16.2,13.3,14.3,11,2.27
2,6.4,160,8262.00,0.04,10.72,0.88,10.9,98.35,15.9,16.4,17.1,13.5,14.4,10.7,2.25
2,6.4,160,8270.00,0.04,11.03,0.88,11.22,98.31,16,16.7,16.7,13.4,14.2,10.7,2.24
2,6.4,160,8278.00,0.04,10.25,0.83,10.37,98.84,16.3,16,16.6,12.8,14.4,10.7,2.26
2,4.5,160,8286.00,0.04,7.59,0.53,7.64,99.35,9.4,9.7,9.5,6.8,8.8,9.9,2.23
2,3.7,150,8294.00,0.04,5.11,0.44,4.79,106.68,7.1,7.4,7.8,6.5,8,10.1,1.9
2,3.7,150,8302.00,0.04,6.87,0.7,6.64,103.46,9.4,9.9,10.5,7.6,9,11.1,1.98
2,3.7,150,8310.00,0.03,6.52,0.71,6.35,102.68,9.6,10.1,9.6,7.4,8.8,10.3,1.97
2,3.7,150,8318.00,0.04,5.83,0.63,5.46,106.78,9.6,10,9.6,7.6,8.8,10.4,1.99
2,3.7,150,8326.00,0.03,7.15,0.75,7.15,100.00,9.2,9.7,9.2,7,8.8,10.3,2
2,3.7,150,8334.00,0.03,6.73,0.69,6.68,100.75,9.3,9.6,9.3,7,8.5,9.9,1.98
2,3.7,150,8342.00,0.03,6.95,0.69,6.91,100.58,9.3,9.6,9.3,7,8.5,9.9,1.98
2,3.7,150,8350.00,0.02,7.42,0.62,7.33,101.23,10.7,10.7,11.3,9.4,9.8,10.3,2.01
2,5,150,8358.00,0.02,7.99,0.62,7.88,101.40,11.6,11,11.5,10,10.2,10,2.3
2,7.3,163,8366.00,0.03,10.93,0.96,11.27,96.98,17.9,17.1,18.4,15,15.7,12.3,2.41
2,7.3,163,8374.00,0.02,13.31,1.14,13.81,96.38,17.8,17.2,17.9,15.1,15.7,12.6,2.41
2,7.3,163,8382.00,0.04,11.67,0.94,12.02,97.09,18,16.9,18,15,15.7,12.7,2.39
2,7.5,163,8390.00,0.04,11.61,0.9,12.09,96.03,18,17.5,18.8,15.7,16.9,13.3,2.4
2,7.5,163,8398.00,0.04,11.65,0.86,12,97.08,18.6,17.7,19.2,15.5,16.6,13.1,2.41
2,7.5,163,8406.00,0.06,13.24,1.53,13.8,95.94,18.6,17.7,19.2,15.5,16.6,13.1,2.41
2,7.5,163,8414.00,0.06,13.14,1.04,13.71,95.84,18.8,17.7,18.8,15.4,16.7,13.1,2.4
2,7.5,167,8422.00,0.05,10.94,0.83,14.32,76.40,18.3,17.4,18.6,15.2,16.3,13.2,2.48
2,7.5,167,8430.00,0.04,11.86,0.89,12.31,96.34,18.3,17.4,18.6,15.1,16.3,13.3,2.54
2,7.5,167,8438.00,0.04,11.91,0.87,12.31,96.75,18.3,17.4,18.6,15.1,16.3,13.3,2.54
2,7.5,167,8446.00,0.07,11.64,0.84,12.04,96.68,18,17,17.8,15.1,16.2,13.1,2.5
